,time,toar,cams,sid,numid,lat,lon,path
29,2012-06-01 00:00:00,40.06936250000299,58.980491638183594,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
30,2012-07-01 00:00:00,31.829875000002964,51.79067611694336,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
31,2012-08-01 00:00:00,44.418925000002965,50.76083755493164,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
32,2012-09-01 00:00:00,33.66315000000298,46.481876373291016,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
33,2012-10-01 00:00:00,21.704875000003003,46.116455078125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
34,2012-11-01 00:00:00,12.541375000003068,47.31327438354492,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
35,2012-12-01 00:00:00,19.119650000004054,18.31847381591797,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
36,2013-01-01 00:00:00,12.47923125000308,14.346431732177734,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
37,2013-02-01 00:00:00,16.183637500003076,45.53048324584961,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
38,2013-03-01 00:00:00,33.30787500000305,23.235933303833008,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
39,2013-04-01 00:00:00,36.88096250000307,30.2689208984375,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
40,2013-05-01 00:00:00,35.420175000002935,29.20821762084961,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
41,2013-06-01 00:00:00,32.736562500003,61.58967208862305,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
42,2013-07-01 00:00:00,43.27746250000303,34.65306854248047,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
43,2013-08-01 00:00:00,43.08288750000302,55.36354064941406,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
44,2013-09-01 00:00:00,28.140187500002963,47.173343658447266,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
45,2013-10-01 00:00:00,25.051987500002948,46.55774688720703,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
46,2013-11-01 00:00:00,12.202163750002967,41.157840728759766,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
47,2013-12-01 00:00:00,21.29847500000298,13.384196281433105,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
48,2014-01-01 00:00:00,21.42295000000292,40.36467742919922,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
49,2014-02-01 00:00:00,29.28631250000292,44.96494674682617,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
50,2014-03-01 00:00:00,35.23328750000286,50.17216491699219,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
51,2014-04-01 00:00:00,41.04873750000279,53.136863708496094,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
52,2014-05-01 00:00:00,38.127625000002745,56.55324935913086,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
53,2014-06-01 00:00:00,44.05918750000285,56.5411376953125,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
54,2014-07-01 00:00:00,43.473825000002925,34.53718948364258,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
55,2014-08-01 00:00:00,37.096300000002884,29.24068832397461,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
56,2014-09-01 00:00:00,26.35288750000289,52.34481430053711,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
57,2014-10-01 00:00:00,20.731275000002853,46.0145378112793,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
58,2014-11-01 00:00:00,7.764523750002881,42.03135681152344,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
59,2014-12-01 00:00:00,9.946766250002876,40.68510437011719,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
60,2015-01-01 00:00:00,18.800525000002835,40.03696823120117,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
61,2015-02-01 00:00:00,20.382037500002834,14.90369987487793,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
62,2015-03-01 00:00:00,34.11207500000285,53.20294952392578,17437,3447,49.653465,8.817251,/home/amosm1/airquality_neuralprocess/airquality_neuralprocess/data/toar/dma8eu_sid17437.json
